id,neighbourhood_group,neighbourhood,room_type,price,Rating,accommodates,bathrooms,bedrooms,beds
12605864,Brooklyn,Bushwick,Private room,95,good,2.0,1.0,1.0,1.0
17177059,Brooklyn,Bushwick,Entire home/apt,90,good,1.0,1.0,1.0,1.0
1186237,Brooklyn,Bushwick,Private room,37,good,6.0,1.0,2.0,3.0
19246813,Brooklyn,Bushwick,Private room,49,good,2.0,1.0,1.0,1.0
18224659,Brooklyn,Bushwick,Private room,68,good,4.0,1.5,1.0,2.0
18224656,Brooklyn,Bushwick,Shared room,28,good,2.0,1.5,2.0,1.0
17569280,Brooklyn,Bushwick,Entire home/apt,149,good,2.0,1.0,0.0,1.0
18486731,Brooklyn,Bushwick,Private room,45,good,1.0,1.0,1.0,1.0
2160591,Brooklyn,Bushwick,Private room,70,good,4.0,1.0,1.0,2.0
7475552,Brooklyn,Bushwick,Private room,85,good,2.0,1.0,1.0,1.0
20844571,Brooklyn,Bushwick,Entire home/apt,100,good,1.0,1.0,1.0,1.0
16125912,Brooklyn,Bushwick,Entire home/apt,160,good,5.0,1.0,2.0,2.0
13282638,Brooklyn,Bushwick,Entire home/apt,68,good,2.0,1.0,0.0,1.0
19273138,Brooklyn,Bushwick,Private room,60,good,4.0,1.0,0.0,1.0
18486698,Brooklyn,Bushwick,Private room,50,good,8.0,2.0,2.0,4.0
3937630,Brooklyn,Bushwick,Private room,65,good,1.0,1.0,1.0,1.0
20164152,Brooklyn,Bushwick,Entire home/apt,190,good,5.0,1.0,1.0,4.0
13899012,Brooklyn,Bushwick,Private room,66,good,3.0,1.0,0.0,1.0
1315753,Brooklyn,Bushwick,Private room,59,good,1.0,1.0,1.0,1.0
17699481,Brooklyn,Bushwick,Private room,50,good,2.0,1.0,1.0,1.0
1445250,Brooklyn,Bushwick,Private room,60,good,7.0,1.0,3.0,3.0
14945585,Brooklyn,Bushwick,Private room,25,good,2.0,1.0,1.0,1.0
2102344,Brooklyn,Bushwick,Private room,30,good,3.0,1.0,0.0,1.0
6559985,Brooklyn,Bushwick,Entire home/apt,150,good,1.0,1.0,1.0,1.0
14945219,Brooklyn,Bushwick,Entire home/apt,127,good,2.0,1.5,1.0,1.0
19270578,Brooklyn,Bushwick,Entire home/apt,82,good,2.0,0.5,1.0,1.0
18877341,Brooklyn,Bushwick,Entire home/apt,100,good,3.0,1.0,1.0,2.0
6032168,Brooklyn,Bushwick,Private room,60,good,4.0,1.0,1.0,1.0
7999279,Brooklyn,Bushwick,Entire home/apt,60,good,2.0,1.0,1.0,1.0
19402517,Brooklyn,Bushwick,Private room,65,good,1.0,1.5,1.0,1.0
12190337,Brooklyn,Bushwick,Private room,62,good,3.0,1.0,1.0,1.0
19009220,Brooklyn,Bushwick,Private room,50,bad,2.0,1.0,1.0,1.0
9703075,Brooklyn,Bushwick,Entire home/apt,115,good,2.0,1.0,0.0,1.0
2228840,Brooklyn,Bushwick,Entire home/apt,105,good,1.0,1.0,1.0,1.0
19926628,Brooklyn,Bushwick,Private room,44,good,2.0,1.0,1.0,1.0
11144797,Brooklyn,Bushwick,Private room,35,good,5.0,1.0,2.0,3.0
17435480,Brooklyn,Bushwick,Private room,30,good,2.0,1.5,1.0,1.0
16712101,Brooklyn,Bushwick,Shared room,35,good,4.0,1.0,2.0,2.0
15379574,Brooklyn,Bushwick,Entire home/apt,150,good,5.0,1.0,2.0,2.0
8783641,Brooklyn,Bushwick,Private room,89,good,2.0,1.0,0.0,1.0
14026478,Brooklyn,Bushwick,Entire home/apt,130,good,4.0,1.0,2.0,2.0
8914649,Brooklyn,Bushwick,Private room,60,good,8.0,1.0,2.0,5.0
15991139,Brooklyn,Bushwick,Private room,50,good,2.0,1.0,1.0,1.0
4195712,Brooklyn,Bushwick,Private room,80,good,2.0,1.0,1.0,1.0
12759453,Queens,Cambria Heights,Entire home/apt,79,good,2.0,1.0,0.0,1.0
17418006,Queens,Cambria Heights,Entire home/apt,149,good,2.0,1.0,1.0,1.0
15598367,Queens,Cambria Heights,Private room,47,good,1.0,1.0,1.0,1.0
14115645,Queens,Cambria Heights,Private room,60,good,2.0,1.0,1.0,1.0
18812046,Queens,Cambria Heights,Entire home/apt,75,good,5.0,1.0,2.0,4.0
13652851,Queens,Cambria Heights,Private room,40,okay,2.0,1.0,1.0,1.0
15474504,Queens,Cambria Heights,Private room,37,good,2.0,1.0,1.0,1.0
13313377,Manhattan,Chinatown,Private room,84,good,1.0,1.0,1.0,1.0
17881120,Manhattan,Chinatown,Private room,75,good,1.0,1.0,1.0,1.0
18490792,Manhattan,Chinatown,Private room,118,good,2.0,1.0,1.0,1.0
19699218,Manhattan,Chinatown,Private room,68,good,2.0,2.0,1.0,1.0
231145,Manhattan,Chinatown,Private room,115,good,3.0,1.0,1.0,1.0
11553765,Manhattan,Chinatown,Private room,150,good,3.0,1.0,1.0,1.0
9754637,Manhattan,Chinatown,Private room,99,good,2.0,1.0,1.0,1.0
204959,Manhattan,Chinatown,Private room,95,good,2.0,1.0,2.0,2.0
16367064,Manhattan,Chinatown,Private room,100,good,2.0,1.0,1.0,1.0
19908884,Manhattan,Chinatown,Private room,1200,good,1.0,1.0,1.0,1.0
10351249,Manhattan,Chinatown,Entire home/apt,180,good,1.0,1.0,1.0,1.0
1368674,Manhattan,Chinatown,Entire home/apt,275,good,2.0,1.0,0.0,2.0
15813993,Manhattan,Chinatown,Entire home/apt,271,good,8.0,1.0,2.0,6.0
250323,Manhattan,Chinatown,Entire home/apt,119,good,2.0,1.0,1.0,1.0
12497438,Manhattan,Chinatown,Entire home/apt,195,good,8.0,2.5,4.0,4.0
13220125,Manhattan,Chinatown,Entire home/apt,180,good,2.0,1.0,1.0,1.0
15327553,Manhattan,Chinatown,Private room,65,good,3.0,1.0,1.0,1.0
19388000,Manhattan,Chinatown,Private room,159,good,10.0,3.0,3.0,4.0
10984999,Manhattan,Chinatown,Private room,85,good,4.0,1.0,2.0,3.0
4172266,Manhattan,Chinatown,Private room,500,okay,1.0,1.5,1.0,1.0
62712,Manhattan,Chinatown,Entire home/apt,110,good,4.0,1.0,2.0,3.0
746346,Manhattan,Chinatown,Entire home/apt,189,good,5.0,2.0,2.0,3.0
8950419,Manhattan,Chinatown,Entire home/apt,145,good,1.0,1.0,1.0,1.0
11521447,Manhattan,Chinatown,Entire home/apt,149,good,2.0,1.0,1.0,1.0
12443469,Manhattan,Chinatown,Entire home/apt,150,good,2.0,1.0,1.0,2.0
17366528,Manhattan,Chinatown,Entire home/apt,162,good,4.0,1.5,2.0,2.0
4622869,Manhattan,Chinatown,Entire home/apt,399,good,4.0,1.0,1.0,2.0
18542487,Manhattan,Chinatown,Entire home/apt,125,good,1.0,1.0,1.0,1.0
752616,Manhattan,Chinatown,Entire home/apt,400,good,2.0,1.0,1.0,1.0
849574,Manhattan,Chinatown,Entire home/apt,100,good,5.0,1.0,0.0,3.0
9370538,Manhattan,Chinatown,Entire home/apt,250,good,8.0,1.0,3.0,5.0
13547859,Manhattan,Chinatown,Entire home/apt,195,good,1.0,1.0,1.0,1.0
4044625,Manhattan,Chinatown,Entire home/apt,300,good,1.0,1.0,1.0,1.0
842167,Manhattan,Chinatown,Entire home/apt,150,good,7.0,1.0,3.0,4.0
10134285,Manhattan,Chinatown,Private room,99,good,2.0,1.0,1.0,1.0
8764617,Manhattan,Chinatown,Private room,66,good,2.0,1.0,1.0,1.0
2079789,Manhattan,Chinatown,Private room,90,good,2.0,1.0,1.0,1.0
17975818,Manhattan,Chinatown,Private room,99,good,7.0,2.0,2.0,4.0
8762969,Manhattan,Chinatown,Private room,100,good,2.0,1.0,0.0,1.0
16068281,Manhattan,Chinatown,Private room,95,okay,2.0,1.0,1.0,1.0
6187204,Manhattan,Chinatown,Private room,85,good,2.0,1.0,1.0,1.0
4900034,Manhattan,Chinatown,Private room,120,good,8.0,1.0,2.0,5.0
939411,Manhattan,Chinatown,Entire home/apt,239,good,1.0,1.0,1.0,1.0
17936933,Manhattan,Chinatown,Entire home/apt,295,good,2.0,1.0,1.0,1.0
9325979,Manhattan,Chinatown,Entire home/apt,210,good,2.0,1.0,1.0,1.0
7328319,Manhattan,Chinatown,Entire home/apt,120,good,4.0,1.0,1.0,2.0
59709,Manhattan,Chinatown,Entire home/apt,250,good,6.0,1.0,2.0,3.0
6017408,Manhattan,Chinatown,Private room,45,okay,1.0,1.0,1.0,1.0
1691798,Manhattan,Chinatown,Entire home/apt,249,good,3.0,1.0,1.0,1.0
8103766,Manhattan,Chinatown,Entire home/apt,130,good,2.0,1.0,1.0,1.0
11657598,Manhattan,Chinatown,Private room,98,good,8.0,1.0,3.0,3.0
13015322,Manhattan,Chinatown,Private room,120,good,2.0,1.0,1.0,1.0
15000377,Manhattan,Chinatown,Private room,100,good,1.0,1.0,1.0,1.0
16917225,Manhattan,Chinatown,Private room,98,bad,3.0,1.0,1.0,1.0
20447914,Manhattan,Chinatown,Entire home/apt,140,good,2.0,1.0,1.0,1.0
10880241,Manhattan,Chinatown,Private room,110,good,1.0,1.0,1.0,1.0
9578683,Manhattan,Chinatown,Private room,92,good,1.0,1.0,1.0,1.0
20588924,Manhattan,Chinatown,Entire home/apt,399,good,3.0,1.0,2.0,2.0
14035390,Manhattan,Chinatown,Entire home/apt,400,good,2.0,2.0,1.0,2.0
19803197,Manhattan,Chinatown,Entire home/apt,120,good,4.0,1.0,1.0,2.0
11677489,Manhattan,Chinatown,Entire home/apt,150,good,2.0,1.0,0.0,1.0
6698963,Manhattan,Chinatown,Entire home/apt,250,okay,4.0,1.0,1.0,1.0
8435067,Manhattan,Chinatown,Private room,99,good,4.0,1.0,2.0,2.0
15745256,Manhattan,Chinatown,Entire home/apt,135,good,2.0,1.0,1.0,1.0
8798499,Manhattan,Chinatown,Private room,75,good,3.0,1.0,1.0,2.0
6403564,Manhattan,Chinatown,Entire home/apt,196,good,1.0,1.0,1.0,1.0
19678436,Manhattan,Chinatown,Entire home/apt,180,okay,2.0,1.0,1.0,1.0
4343772,Manhattan,Chinatown,Private room,110,good,8.0,1.0,2.0,4.0
13766593,Manhattan,Chinatown,Entire home/apt,247,good,2.0,1.5,1.0,1.0
7257311,Manhattan,Chinatown,Entire home/apt,120,good,2.0,1.0,1.0,1.0
5238,Manhattan,Chinatown,Entire home/apt,140,good,2.0,1.0,1.0,1.0
13007629,Manhattan,Chinatown,Entire home/apt,290,good,2.0,1.0,1.0,1.0
10358108,Manhattan,Chinatown,Private room,85,good,2.0,1.0,1.0,1.0
5903889,Manhattan,Chinatown,Private room,84,okay,2.0,1.0,1.0,1.0
15896529,Manhattan,Chinatown,Private room,70,good,2.0,1.0,1.0,1.0
7674541,Manhattan,Chinatown,Entire home/apt,179,good,3.0,1.0,0.0,1.0
18415952,Manhattan,Chinatown,Private room,60,good,2.0,1.0,0.0,1.0
67215,Manhattan,Chinatown,Entire home/apt,160,good,4.0,1.0,1.0,1.0
16190823,Manhattan,Chinatown,Private room,100,okay,2.0,1.0,1.0,1.0
5050664,Manhattan,Chinatown,Private room,80,good,2.0,1.0,0.0,1.0
8589668,Manhattan,Chinatown,Entire home/apt,175,good,1.0,1.0,1.0,1.0
11866470,Manhattan,Chinatown,Entire home/apt,500,good,2.0,1.0,0.0,1.0
13308629,Manhattan,Chinatown,Private room,75,good,2.0,1.0,1.0,1.0
19731405,Manhattan,Chinatown,Entire home/apt,115,good,2.0,1.0,1.0,1.0
17701223,Manhattan,Chinatown,Private room,140,good,3.0,1.0,1.0,2.0
15407479,Manhattan,Chinatown,Entire home/apt,70,good,2.0,1.0,1.0,1.0
18423403,Manhattan,Chinatown,Entire home/apt,175,good,2.0,1.0,1.0,1.0
8069858,Manhattan,Chinatown,Private room,59,good,7.0,2.0,2.0,7.0
4801311,Manhattan,Chinatown,Entire home/apt,290,good,1.0,1.0,1.0,1.0
9710289,Manhattan,Chinatown,Entire home/apt,353,good,1.0,1.0,1.0,1.0
3222262,Manhattan,Chinatown,Entire home/apt,179,good,4.0,1.0,1.0,2.0
18820901,Manhattan,Chinatown,Entire home/apt,250,okay,2.0,1.0,1.0,2.0
7070947,Manhattan,Chinatown,Private room,89,good,1.0,1.0,1.0,1.0
4077428,Manhattan,Chinatown,Entire home/apt,225,good,2.0,1.0,1.0,1.0
11352494,Manhattan,Chinatown,Entire home/apt,495,good,4.0,1.0,1.0,1.0
16202302,Manhattan,Chinatown,Private room,93,good,2.0,1.0,1.0,1.0
14302864,Manhattan,Chinatown,Private room,122,good,1.0,1.0,0.0,1.0
15286892,Manhattan,Chinatown,Entire home/apt,249,good,2.0,1.0,0.0,1.0
778390,Manhattan,Chinatown,Private room,99,good,4.0,1.0,0.0,2.0
15025203,Manhattan,Chinatown,Private room,125,good,1.0,1.0,1.0,1.0
8734314,Manhattan,Chinatown,Entire home/apt,100,okay,2.0,1.0,1.0,1.0
83811,Manhattan,Chinatown,Entire home/apt,300,good,2.0,1.0,1.0,1.0
16271818,Manhattan,Chinatown,Entire home/apt,250,good,7.0,2.0,3.0,3.0
18042306,Manhattan,Chinatown,Entire home/apt,140,okay,2.0,1.0,1.0,1.0
5856760,Manhattan,Chinatown,Entire home/apt,125,good,4.0,1.0,0.0,1.0
9133645,Manhattan,Chinatown,Entire home/apt,220,good,1.0,1.0,1.0,1.0
353317,Manhattan,Chinatown,Entire home/apt,129,good,3.0,1.0,0.0,1.0
7309129,Manhattan,Chinatown,Entire home/apt,250,good,3.0,1.0,2.0,2.0
6421335,Manhattan,Chinatown,Private room,80,okay,4.0,1.0,2.0,2.0
17610107,Manhattan,Chinatown,Entire home/apt,178,good,2.0,1.0,1.0,1.0
832762,Manhattan,Chinatown,Entire home/apt,199,good,6.0,2.0,3.0,5.0
8565548,Manhattan,Chinatown,Private room,90,good,2.0,1.0,1.0,1.0
14200946,Manhattan,Chinatown,Private room,80,good,2.0,1.0,1.0,1.0
6778747,Manhattan,Chinatown,Entire home/apt,375,good,1.0,1.0,1.0,1.0
19179558,Manhattan,Chinatown,Private room,90,good,4.0,1.0,2.0,3.0
12232412,Manhattan,Chinatown,Entire home/apt,130,good,2.0,1.0,0.0,1.0
16425551,Manhattan,Chinatown,Private room,90,good,2.0,1.0,1.0,1.0
12360660,Manhattan,Chinatown,Private room,81,good,2.0,1.0,1.0,1.0
15124924,Manhattan,Chinatown,Entire home/apt,275,good,2.0,1.0,1.0,1.0
20763758,Manhattan,Chinatown,Private room,100,good,2.0,1.0,1.0,1.0
2659961,Manhattan,Chinatown,Entire home/apt,200,good,2.0,1.0,1.0,1.0
2398423,Manhattan,Chinatown,Private room,100,good,2.0,1.0,1.0,1.0
7247033,Manhattan,Chinatown,Private room,100,good,4.0,1.0,1.0,2.0
20092821,Manhattan,Chinatown,Private room,88,good,4.0,1.0,2.0,4.0
808809,Manhattan,Chinatown,Entire home/apt,100,good,3.0,2.0,1.0,1.0
955489,Manhattan,Chinatown,Entire home/apt,545,good,1.0,1.5,1.0,1.0
15373017,Manhattan,Chinatown,Private room,89,good,2.0,1.0,2.0,1.0
11178582,Manhattan,Chinatown,Private room,90,good,1.0,1.0,1.0,1.0
19699971,Manhattan,Chinatown,Private room,68,good,1.0,1.0,1.0,1.0
5689404,Manhattan,Chinatown,Entire home/apt,200,good,3.0,1.0,3.0,3.0
1669123,Manhattan,Chinatown,Private room,75,good,6.0,1.0,0.0,3.0
9998091,Manhattan,Chinatown,Private room,95,good,2.0,1.0,1.0,1.0
16288431,Manhattan,Chinatown,Entire home/apt,110,good,4.0,1.0,2.0,3.0
20089471,Manhattan,Chinatown,Private room,58,good,3.0,1.0,1.0,2.0
14468845,Manhattan,Chinatown,Entire home/apt,115,good,3.0,1.0,1.0,2.0
18073785,Manhattan,Chinatown,Entire home/apt,300,good,2.0,1.0,1.0,1.0
10339057,Manhattan,Chinatown,Private room,70,good,1.0,1.0,1.0,1.0
14992864,Manhattan,Chinatown,Entire home/apt,965,good,2.0,1.0,0.0,1.0
16416857,Manhattan,Chinatown,Entire home/apt,142,okay,1.0,1.0,1.0,1.0
12244218,Manhattan,Chinatown,Private room,100,good,4.0,1.0,2.0,3.0
16514949,Manhattan,Chinatown,Entire home/apt,225,good,3.0,1.0,0.0,2.0
7711161,Manhattan,Chinatown,Private room,75,good,2.0,1.0,1.0,1.0
4651354,Manhattan,Chinatown,Entire home/apt,189,good,2.0,1.0,1.0,1.0
4717440,Manhattan,Chinatown,Entire home/apt,150,good,6.0,1.0,2.0,3.0
9106907,Manhattan,Chinatown,Private room,104,good,1.0,1.0,1.0,1.0
982276,Manhattan,Chinatown,Private room,105,good,2.0,1.0,1.0,1.0
15854348,Manhattan,Chinatown,Entire home/apt,300,good,4.0,1.0,2.0,2.0
15301499,Manhattan,Chinatown,Entire home/apt,400,good,2.0,2.0,1.0,1.0
1106282,Manhattan,Chinatown,Entire home/apt,195,good,1.0,1.0,1.0,1.0
8511404,Manhattan,Chinatown,Private room,90,good,2.0,1.0,1.0,1.0
6807297,Manhattan,Chinatown,Private room,80,good,3.0,1.0,1.0,1.0
3791176,Manhattan,Chinatown,Entire home/apt,165,good,5.0,1.0,2.0,3.0
252076,Manhattan,Chinatown,Private room,110,good,4.0,1.5,2.0,2.0
578267,Manhattan,Chinatown,Private room,105,good,2.0,1.0,0.0,1.0
9883703,Manhattan,Chinatown,Entire home/apt,100,good,2.0,1.0,1.0,1.0
20828097,Manhattan,Chinatown,Private room,100,good,3.0,1.0,1.0,2.0
20826110,Manhattan,Chinatown,Entire home/apt,170,good,8.0,1.0,4.0,5.0
1437593,Manhattan,Chinatown,Private room,149,good,2.0,1.0,1.0,1.0
9944013,Manhattan,Chinatown,Private room,91,bad,6.0,1.0,1.0,3.0
5618280,Manhattan,Chinatown,Entire home/apt,215,good,3.0,1.0,1.0,2.0
6011933,Manhattan,Chinatown,Private room,89,good,2.0,3.0,1.0,1.0
20979336,Manhattan,Chinatown,Entire home/apt,120,good,5.0,1.0,2.0,5.0
1291245,Manhattan,Chinatown,Entire home/apt,399,good,4.0,1.0,1.0,2.0
2208545,Manhattan,Chinatown,Entire home/apt,150,good,2.0,1.0,1.0,1.0
18329545,Manhattan,Chinatown,Private room,180,good,3.0,1.0,1.0,1.0
17989836,Manhattan,Chinatown,Shared room,55,good,4.0,1.0,0.0,2.0
2793630,Manhattan,Chinatown,Private room,120,good,2.0,1.0,1.0,1.0
15309572,Manhattan,Chinatown,Private room,73,good,3.0,1.0,2.0,2.0
14522966,Manhattan,Chinatown,Entire home/apt,499,good,2.0,1.0,1.0,1.0
234814,Manhattan,Chinatown,Entire home/apt,186,good,2.0,1.0,1.0,1.0
12293365,Manhattan,Chinatown,Entire home/apt,110,good,2.0,2.0,1.0,1.0
5893612,Manhattan,Chinatown,Entire home/apt,165,good,5.0,1.0,2.0,2.0
17993604,Manhattan,Chinatown,Entire home/apt,215,good,2.0,1.0,1.0,1.0
1655291,Manhattan,Chinatown,Entire home/apt,200,good,2.0,1.0,1.0,1.0
17794288,Manhattan,Chinatown,Private room,90,good,4.0,1.0,0.0,2.0
16489445,Manhattan,Chinatown,Entire home/apt,224,good,4.0,1.0,0.0,2.0
10062378,Manhattan,Chinatown,Entire home/apt,122,good,1.0,1.0,1.0,1.0
493177,Manhattan,Chinatown,Entire home/apt,155,good,6.0,1.0,1.0,4.0
20022710,Manhattan,Chinatown,Private room,92,good,3.0,1.0,0.0,2.0
2065473,Manhattan,Chinatown,Entire home/apt,325,good,1.0,1.0,1.0,1.0
4948527,Manhattan,Chinatown,Entire home/apt,77,good,4.0,1.0,1.0,2.0
17072544,Manhattan,Chinatown,Private room,65,okay,2.0,1.0,1.0,1.0
491977,Manhattan,Chinatown,Entire home/apt,165,good,4.0,1.0,2.0,2.0
13074853,Manhattan,Chinatown,Private room,100,good,2.0,1.0,1.0,1.0
228517,Manhattan,Chinatown,Private room,110,good,3.0,1.0,0.0,1.0
12025783,Manhattan,Chinatown,Entire home/apt,425,good,2.0,1.0,1.0,1.0
3602739,Manhattan,Chinatown,Private room,94,good,5.0,2.0,3.0,4.0
622082,Manhattan,Chinatown,Entire home/apt,178,good,2.0,1.0,1.0,1.0
14120620,Manhattan,Chinatown,Entire home/apt,499,good,8.0,1.0,3.0,4.0
3270809,Manhattan,Chinatown,Entire home/apt,170,good,2.0,1.0,1.0,1.0
5467902,Manhattan,Chinatown,Entire home/apt,190,good,1.0,2.5,1.0,1.0
290457,Manhattan,Chinatown,Entire home/apt,199,good,2.0,1.0,1.0,1.0
9037702,Manhattan,Chinatown,Private room,80,good,2.0,1.5,1.0,1.0
255650,Manhattan,Chinatown,Entire home/apt,109,good,2.0,1.0,1.0,1.0
10575777,Manhattan,Chinatown,Private room,110,good,12.0,2.0,5.0,7.0
4283060,Manhattan,Chinatown,Private room,80,okay,2.0,1.0,1.0,1.0
18823516,Manhattan,Chinatown,Private room,120,good,6.0,1.0,2.0,2.0
12407974,Manhattan,Chinatown,Entire home/apt,188,good,2.0,1.5,1.0,1.0
869615,Manhattan,Chinatown,Private room,100,good,2.0,1.0,1.0,1.0
8339140,Manhattan,Chinatown,Entire home/apt,149,good,2.0,1.0,1.0,1.0
18035113,Manhattan,Chinatown,Private room,100,good,4.0,1.0,1.0,2.0
15344749,Manhattan,Chinatown,Private room,100,good,3.0,1.0,1.0,1.0
13573101,Manhattan,Chinatown,Private room,69,good,1.0,1.0,1.0,1.0
5838858,Manhattan,Chinatown,Entire home/apt,65,good,2.0,1.0,1.0,1.0
13569725,Manhattan,Chinatown,Entire home/apt,150,good,1.0,1.0,1.0,1.0
20253319,Manhattan,Chinatown,Private room,79,okay,10.0,2.0,4.0,4.0
4261691,Manhattan,Chinatown,Entire home/apt,299,good,1.0,1.0,1.0,1.0
329310,Manhattan,Chinatown,Entire home/apt,400,good,3.0,1.0,1.0,1.0
1475084,Manhattan,Chinatown,Entire home/apt,179,good,1.0,0.5,1.0,1.0
8025808,Manhattan,Chinatown,Entire home/apt,400,good,2.0,1.0,1.0,1.0
5403986,Manhattan,Chinatown,Private room,110,good,5.0,2.0,2.0,2.0
15886369,Manhattan,Chinatown,Private room,70,good,2.0,1.0,1.0,1.0
7279024,Manhattan,Chinatown,Private room,95,good,1.0,1.0,1.0,1.0
17589815,Manhattan,Chinatown,Private room,63,good,2.0,1.0,0.0,1.0
288224,Manhattan,Chinatown,Entire home/apt,239,good,3.0,1.0,1.0,1.0
3826620,Manhattan,Chinatown,Private room,184,good,1.0,1.0,1.0,1.0
17982247,Manhattan,Chinatown,Entire home/apt,120,good,2.0,1.0,1.0,1.0
4874958,Manhattan,Chinatown,Entire home/apt,390,okay,3.0,1.0,1.0,2.0
19555750,Manhattan,Chinatown,Private room,70,good,2.0,1.0,1.0,1.0
417935,Manhattan,Chinatown,Entire home/apt,285,good,1.0,1.0,1.0,1.0
17193761,Manhattan,Chinatown,Private room,63,good,5.0,1.0,1.0,2.0
18504361,Manhattan,Chinatown,Entire home/apt,824,good,4.0,1.0,1.0,2.0
20601784,Manhattan,Chinatown,Shared room,75,good,2.0,1.0,1.0,1.0
19289198,Manhattan,Chinatown,Private room,90,good,2.0,1.0,1.0,2.0
5525510,Manhattan,Chinatown,Private room,62,good,1.0,1.0,1.0,1.0
18108814,Manhattan,Chinatown,Entire home/apt,250,good,2.0,1.0,0.0,1.0
804246,Manhattan,Chinatown,Private room,200,good,2.0,1.0,1.0,1.0
20072910,Manhattan,Chinatown,Entire home/apt,193,good,1.0,1.0,1.0,1.0
20724115,Manhattan,Chinatown,Private room,80,okay,2.0,1.0,1.0,1.0
3257345,Manhattan,Chinatown,Entire home/apt,135,good,3.0,1.0,0.0,1.0
16002607,Manhattan,Chinatown,Entire home/apt,175,good,4.0,1.5,1.0,2.0
17573501,Manhattan,Chinatown,Private room,115,good,4.0,1.0,1.0,1.0
4333927,Manhattan,Chinatown,Entire home/apt,160,good,2.0,1.0,1.0,1.0
16393554,Manhattan,Chinatown,Entire home/apt,280,good,3.0,1.0,1.0,1.0
925730,Manhattan,Chinatown,Entire home/apt,140,good,2.0,1.0,1.0,2.0
3415958,Manhattan,Chinatown,Private room,95,good,6.0,1.5,2.0,4.0
11148990,Manhattan,Chinatown,Entire home/apt,300,good,2.0,1.0,1.0,2.0
17569873,Manhattan,Chinatown,Private room,79,good,4.0,1.0,1.0,2.0
14293057,Manhattan,Chinatown,Private room,103,good,4.0,1.0,2.0,2.0
19405757,Manhattan,Chinatown,Entire home/apt,504,good,2.0,1.0,1.0,1.0
3518114,Manhattan,Chinatown,Entire home/apt,100,good,2.0,1.0,1.0,1.0
9574282,Manhattan,Chinatown,Entire home/apt,120,good,4.0,2.0,3.0,3.0
18617923,Manhattan,Chinatown,Entire home/apt,128,good,2.0,1.0,1.0,1.0
14293418,Manhattan,Chinatown,Entire home/apt,115,good,2.0,1.0,1.0,1.0
20844601,Manhattan,Chinatown,Private room,85,good,1.0,1.0,1.0,1.0
7602858,Manhattan,Chinatown,Private room,55,okay,2.0,1.0,1.0,1.0
19927823,Manhattan,Chinatown,Entire home/apt,150,okay,2.0,1.0,1.0,1.0
1183620,Manhattan,Chinatown,Entire home/apt,250,good,1.0,1.0,1.0,1.0
16518787,Manhattan,Chinatown,Entire home/apt,550,good,8.0,1.5,3.0,3.0
20426726,Brooklyn,Canarsie,Private room,75,good,1.0,1.0,1.0,1.0
673760,Brooklyn,Canarsie,Private room,38,good,5.0,1.0,2.0,2.0
450009,Brooklyn,Canarsie,Private room,39,good,2.0,1.0,2.0,1.0
6767011,Brooklyn,Canarsie,Private room,37,good,2.0,1.0,1.0,1.0
1818420,Brooklyn,Canarsie,Private room,38,good,2.0,0.0,1.0,1.0
17938337,Brooklyn,Canarsie,Entire home/apt,85,good,1.0,1.5,1.0,1.0
19330743,Brooklyn,Canarsie,Entire home/apt,90,good,3.0,1.0,1.0,1.0
18909775,Brooklyn,Canarsie,Entire home/apt,99,good,2.0,1.0,1.0,1.0
10940559,Brooklyn,Canarsie,Entire home/apt,180,good,2.0,1.0,1.0,1.0
3800547,Brooklyn,Canarsie,Entire home/apt,90,good,2.0,1.0,1.0,2.0
14005984,Brooklyn,Canarsie,Entire home/apt,153,good,6.0,1.0,3.0,3.0
14085512,Brooklyn,Canarsie,Entire home/apt,89,okay,2.0,1.0,1.0,1.0
14109365,Brooklyn,Canarsie,Private room,75,okay,2.0,1.0,1.0,1.0
20044802,Brooklyn,Canarsie,Private room,75,good,1.0,1.0,1.0,1.0
14805984,Brooklyn,Canarsie,Entire home/apt,80,good,3.0,1.0,1.0,1.0
4397455,Brooklyn,Canarsie,Entire home/apt,100,good,3.0,1.0,1.0,1.0
16120533,Brooklyn,Canarsie,Shared room,50,okay,2.0,1.0,1.0,1.0
10086885,Brooklyn,Canarsie,Entire home/apt,95,good,1.0,1.0,1.0,1.0
16497914,Brooklyn,Canarsie,Entire home/apt,118,good,4.0,1.0,1.0,2.0
20459297,Brooklyn,Canarsie,Entire home/apt,89,good,4.0,1.5,1.0,2.0
7615496,Brooklyn,Canarsie,Entire home/apt,100,good,6.0,1.5,2.0,4.0
3829261,Brooklyn,Canarsie,Private room,45,good,1.0,1.5,1.0,1.0
10388054,Brooklyn,Canarsie,Entire home/apt,500,good,6.0,1.5,2.0,2.0
14125013,Brooklyn,Canarsie,Entire home/apt,105,good,2.0,3.0,1.0,1.0
438796,Brooklyn,Canarsie,Entire home/apt,59,good,2.0,1.0,1.0,1.0
1885385,Brooklyn,Canarsie,Private room,38,good,3.0,1.0,2.0,1.0
20849133,Brooklyn,Canarsie,Entire home/apt,98,good,1.0,1.0,1.0,1.0
9635607,Brooklyn,Canarsie,Entire home/apt,140,good,3.0,1.0,1.0,1.0
13306081,Brooklyn,Canarsie,Private room,500,okay,2.0,2.0,1.0,1.0
